User id,organization,organization type
233552,O4786,G
37866,O9339,U
506168,O3762,U
373736,O2152,C
629623,O2902,G
579985,O6402,U
493357,O3905,U
614647,O181,C
470667,O6087,G
568320,O9886,U
118784,O3234,U
922420,O4074,C
884409,O9983,G
487097,O3193,U
179622,O134,U
556996,O914,C
408425,O582,G
493865,O5263,U
68001,O5959,U
204553,O1063,C
604438,O7043,G
848977,O5191,U
232105,O152,U
421668,O6738,C
814608,O543,G
954093,O2180,U
448929,O7534,U
286898,O6674,C
694211,O415,G
751986,O6847,U
913459,O419,U
52287,O9090,C
381383,O4804,G
358759,O6054,U
983267,O9336,U
712081,O8644,C
247132,O6785,G
376942,O5929,U
723307,O6179,U
613050,O7836,C
227315,O5162,G
492653,O9265,U
826358,O3202,U
229987,O5289,C
578898,O9297,G
284730,O1485,U
844347,O287,U
769352,O8287,C
213687,O4787,G
290615,O8067,U
443249,O3481,U
156320,O3787,C
501709,O7040,G
131961,O9266,U
164025,O4995,U
232568,O7512,C
430744,O1246,G
359084,O155,U
390783,O608,U
12953,O4066,C
599223,O8058,G
102442,O7102,U
912400,O9888,U
671533,O2387,C
571873,O4810,G
683458,O9841,U
21037,O2428,U
688632,O7569,C
518664,O6148,G
106407,O6505,U
250965,O8245,U
952431,O8968,C
294136,O1910,G
986448,O3400,U
967719,O7387,U
561364,O9897,C
176790,O3340,G
756792,O7989,U
432821,O9334,U
233384,O4215,C
409443,O1523,G
570285,O4816,U
914882,O667,U
136590,O7655,C
899990,O6140,G
87999,O1223,U
568186,O6509,U
406083,O7410,C
391856,O4833,G
946727,O8812,U
980566,O9526,U
81966,O3080,C
749966,O2846,G
711275,O2594,U
377813,O9627,U
693372,O6954,C
615151,O2798,G
929610,O7311,U
915692,O591,U
297102,O3858,C
457368,O7551,G
954279,O626,U
351013,O2030,U
24328,O8435,C
699317,O7944,G
298384,O6445,U
745878,O2666,U
512857,O9923,C
834444,O1896,G
496263,O3728,U
272477,O42,U
130579,O2393,C
200470,O2129,G
971834,O6237,U
196974,O1824,U
801992,O8915,C
335954,O3319,G
245335,O8649,U
683475,O3332,U
577969,O962,C
161878,O397,G
653554,O4845,U
190490,O8352,U
820040,O699,C
162796,O913,G
459455,O6277,U
920046,O3439,U
667217,O374,C
20208,O3134,G
235996,O6137,U
321116,O4745,U
406331,O8751,C
818499,O4138,G
36153,O8045,U
877569,O2540,U
383486,O5610,C
373320,O4014,G
199098,O5411,U
272922,O2033,U
324317,O7974,C
516587,O9124,G
110250,O1895,U
209041,O5280,U
954339,O3773,C
558362,O8276,G
664903,O2034,U
709729,O3068,U
694921,O259,C
231410,O8560,G
646167,O9122,U
819479,O3023,U
291708,O1300,C
142673,O356,G
902872,O5483,U
28553,O3585,U
321760,O2763,C
835370,O7587,G
884544,O8557,U
427095,O866,U
911874,O1815,C
89085,O9693,G
569544,O6248,U
362228,O7439,U
529673,O1149,C
87703,O281,G
822163,O4620,U
762992,O8354,U
945936,O1481,C
158715,O2911,G
533975,O6691,U
177297,O6591,U
795645,O6677,C
353,O5071,G
265566,O5579,U
105679,O8381,U
209677,O218,C
924440,O2083,G
46384,O7779,U
228214,O1165,U
911921,O7870,C
318381,O9870,G
372820,O8060,U
749085,O1757,U
456111,O8587,C
932741,O806,G
450808,O4363,U
352900,O9528,U
73760,O2881,C
991810,O7609,G
163702,O9220,U
577833,O8412,U
247313,O4761,C
572459,O7171,G
215521,O167,U
845949,O4215,U
140909,O9772,C
210949,O2509,G
137313,O5000,U
895243,O5962,U
433216,O4360,C
515123,O7505,G
383470,O3638,U
207037,O2936,U
549278,O8671,C
169836,O6895,G
856355,O9509,U
307589,O7160,U
196453,O7291,C
708412,O4637,G
538841,O928,U
40432,O4348,U
610992,O3467,C
258775,O3136,G
780345,O6305,U
691075,O119,U
225794,O9338,C
961369,O203,G
468966,O836,U
722497,O5974,U
122101,O2641,C
296397,O5852,G
76853,O1214,U
847526,O7177,U
735332,O7027,C
806365,O15,G
746800,O776,U
397185,O3359,U
119806,O2895,C
430791,O6860,G
946624,O3729,U
634038,O844,U
767023,O7932,C
284530,O6039,G
433544,O5811,U
335823,O7040,U
796995,O361,C
272074,O7907,G
538608,O6473,U
474803,O3846,U
181329,O7629,C
801274,O6776,G
51420,O6346,U
462146,O1198,U
564243,O4514,C
685833,O2957,G
506526,O211,U
683577,O7737,U
493836,O9013,C
841302,O7074,G
678467,O2285,U
458532,O2502,U
961783,O5583,C
221099,O1057,G
680331,O1397,U
957329,O7132,U
739170,O4343,C
150647,O2559,G
159548,O2547,U
114963,O5754,U
23807,O6701,C
504387,O1937,G
184319,O2746,U
6091,O4511,U
553753,O5602,C
27932,O5148,G
247112,O8820,U
864368,O3441,U
285000,O4825,C
792088,O6569,G
540753,O5149,U
41096,O9222,U
273207,O2515,C
783065,O4193,G
970843,O4281,U
472523,O5083,U
967493,O3084,C
414547,O5739,G
161699,O5658,U
779909,O376,U
191471,O6885,C
724272,O4131,G
89206,O3959,U
889652,O5119,U
512441,O2767,C
169440,O2902,G
208395,O1321,U
504084,O4267,U
472054,O4892,C
609031,O9620,G
472185,O986,U
686622,O6592,U
898475,O8485,C
879965,O2505,G
885959,O3370,U
585561,O470,U
954126,O9711,C
282347,O8903,G
607083,O5662,U
702571,O6266,U
141777,O1030,C
197900,O9333,G
987731,O9589,U
951454,O7424,U
418221,O4535,C
931611,O2677,G
980041,O6799,U
135564,O5241,U
845953,O5005,C
497841,O4182,G
363258,O543,U
95331,O7646,U
751714,O4567,C
102148,O3004,G
320811,O5550,U
762208,O8110,U
911474,O1373,C
816620,O1352,G
396492,O9324,U
776660,O2498,U
74974,O7381,C
825341,O3782,G
307257,O943,U
293746,O4952,U
681422,O226,C
289125,O8079,G
920176,O2009,U
644233,O5716,U
750386,O5179,C
530719,O3963,G
168147,O2754,U
555426,O1779,U
792810,O4148,C
284088,O6958,G
982965,O8645,U
586417,O3182,U
962690,O5141,C
576427,O1648,G
927201,O2026,U
347799,O1927,U
832656,O8844,C
792232,O3570,G
584611,O2837,U
229107,O5170,U
447267,O7161,C
732038,O9390,G
269799,O317,U
459733,O5886,U
153847,O9556,C
913233,O7593,G
92311,O628,U
491506,O6592,U
272831,O2870,C
954977,O5722,G
107183,O9343,U
273032,O263,U
201632,O856,C
409772,O5945,G
493098,O768,U
93093,O76,U
430960,O2541,C
179971,O5392,G
252783,O9721,U
501064,O6097,U
791054,O571,C
808817,O1345,G
285360,O647,U
60911,O948,U
343399,O7752,C
505518,O6726,G
585427,O7625,U
759681,O9100,U
862540,O4678,C
140307,O1036,G
166181,O2270,U
623534,O4924,U
385837,O7594,C
248507,O9215,G
392658,O8163,U
527389,O8091,U
273358,O9252,C
124252,O2104,G
215907,O561,U
675532,O5438,U
307169,O1915,C
812485,O7419,G
382532,O8187,U
689940,O4214,U
553,O251,C
35595,O9333,G
354133,O1352,U
909080,O8698,U
567157,O3747,C
285940,O9709,G
318870,O4895,U
982872,O2818,U
850359,O4441,C
684118,O5307,G
33265,O4748,U
293873,O8052,U
298071,O6556,C
185714,O655,G
599331,O9642,U
92632,O8050,U
103810,O878,C
25782,O2643,G
222409,O9389,U
111501,O8497,U
256026,O2815,C
147737,O7312,G
987617,O4597,U
116302,O1777,U
338956,O721,C
999781,O2124,G
891461,O318,U
529918,O9841,U
86603,O8182,C
569309,O9489,G
629220,O6820,U
294960,O8812,U
789861,O9443,C
33495,O2700,G
662691,O7180,U
839298,O7541,U
505291,O512,C
590808,O5039,G
766967,O7494,U
247774,O3461,U
663384,O7028,C
180750,O9306,G
682464,O8318,U
503906,O3840,U
158750,O4751,C
797357,O5829,G
364698,O8299,U
761604,O2315,U
6255,O3880,C
266158,O5460,G
302235,O818,U
37452,O2396,U
672218,O9663,C
724649,O6463,G
856189,O9252,U
959184,O7427,U
549383,O1132,C
154796,O8867,G
626080,O5329,U
754059,O6871,U
844975,O1501,C
238039,O5277,G
655050,O2011,U
83540,O4303,U
858902,O6879,C
519964,O1928,G
248936,O9963,U
363762,O5836,U
768731,O5314,C
49483,O8077,G
485,O4297,U
826207,O3479,U
74705,O5996,C
716140,O6659,G
368799,O722,U
327194,O7582,U
465793,O4445,C
935394,O9547,G
417998,O5696,U
959746,O8830,U
480720,O7515,C
404744,O4909,G
25678,O9392,U
454990,O7829,U
997455,O9270,C
312801,O7808,G
816930,O1019,U
506975,O3783,U
544797,O5129,C
632182,O7174,G
652397,O5622,U
413251,O6990,U
212279,O715,C
70646,O7899,G
430077,O8970,U
970590,O7114,U
90115,O8632,C
145525,O223,G
173609,O5869,U
211814,O1790,U
142304,O3882,C
235523,O6111,G
59781,O6311,U
74983,O448,U
270117,O4609,C
371107,O1872,G
139102,O5611,U
968641,O3222,U
657501,O7575,C
410456,O4185,G
70954,O1004,U
735908,O8200,U
408113,O5809,C
504072,O3165,G
884738,O2298,U
724728,O5977,U
544912,O6009,C
74592,O5910,G
582678,O9422,U
329922,O6987,U
993505,O5311,C
299226,O10000,G
163823,O7803,U
690647,O8785,U
391142,O5722,C
399318,O6994,G
925392,O6053,U
304516,O8360,U
290180,O9420,C
294916,O493,G
801347,O1797,U
150369,O3693,U
720486,O939,C
464462,O6110,G
653389,O7075,U
635864,O8753,U
352293,O4474,C
8807,O3011,G
201816,O385,U
543203,O806,U
873658,O4870,C
403435,O6988,G
133149,O2324,U
772481,O8499,U
310463,O4819,C
107918,O3559,G
1084,O3499,U
106378,O6687,U
539294,O2659,C
566656,O1599,G
703183,O4655,U
363501,O748,U
504614,O9467,C
609553,O7428,G
133835,O1989,U
333459,O3884,U
264342,O8298,C
811982,O8525,G
546469,O6944,U
638485,O2144,U
880536,O6336,C
129361,O3443,G
929745,O6961,U
263067,O703,U
862043,O6615,C
633093,O3771,G
763341,O1680,U
344506,O8847,U
495783,O4398,C
127505,O2033,G
168508,O6890,U
512453,O4309,U
812773,O4125,C
460955,O1201,G
446602,O2969,U
907222,O6550,U
76024,O4877,C
377670,O3722,G
473903,O6837,U
724777,O9321,U
929615,O772,C
731699,O7240,G
417094,O674,U
228403,O5490,U
384456,O6499,C
839560,O466,G
284910,O6102,U
745660,O287,U
627433,O7045,C
911408,O3023,G
67349,O8592,U
570668,O215,U
22509,O4372,C
816248,O6509,G
185500,O4221,U
778440,O9533,U
246315,O3326,C
490050,O1669,G
704067,O6719,U
382379,O1712,U
934211,O8745,C
219765,O7104,G
276101,O5130,U
150329,O2256,U
183206,O7715,C
108512,O5077,G
553119,O576,U
31483,O5875,U
652276,O1652,C
185260,O5393,G
160675,O6231,U
408104,O9030,U
774697,O9044,C
560407,O2729,G
802269,O7361,U
855260,O3993,U
581452,O1535,C
286131,O641,G
486408,O2856,U
877864,O8855,U
492722,O7445,C
769997,O2639,G
181412,O5494,U
440238,O9634,U
603886,O190,C
839838,O9537,G
514941,O827,U
610905,O7068,U
228669,O6909,C
767586,O7225,G
201861,O7696,U
834904,O6387,U
468690,O8341,C
276851,O8582,G
322266,O63,U
311760,O674,U
810439,O3279,C
484427,O1441,G
178936,O9530,U
832783,O3741,U
454647,O9848,C
800209,O5212,G
105921,O6720,U
142185,O7514,U
295789,O3992,C
229850,O47,G
98124,O1943,U
153221,O1703,U
233369,O9585,C
50833,O8223,G
883074,O1282,U
404687,O9398,U
709491,O3039,C
726064,O7232,G
366529,O332,U
137320,O983,U
70368,O9719,C
771019,O3922,G
917603,O2877,U
641803,O8017,U
83806,O9272,C
775204,O4806,G
303604,O1117,U
321053,O4409,U
134261,O8578,C
879634,O815,G
724232,O836,U
317675,O2323,U
250734,O7343,C
801348,O5078,G
802584,O6135,U
687815,O4962,U
789353,O7877,C
979127,O8875,G
915924,O7773,U
189478,O1884,U
269057,O9388,C
360327,O4758,G
181275,O2529,U
631415,O1292,U
265083,O5659,C
614583,O4861,G
821120,O9698,U
337682,O1209,U
382930,O7819,C
756601,O3151,G
576133,O5797,U
408574,O603,U
885785,O613,C
544134,O7314,G
147227,O5802,U
239920,O6241,U
110027,O6908,C
280206,O998,G
835035,O4142,U
964762,O7537,U
831880,O8611,C
396474,O8822,G
342201,O1328,U
95093,O6111,U
854272,O826,C
897942,O7282,G
157292,O223,U
726009,O1851,U
44520,O3760,C
527537,O9078,G
342110,O7313,U
36384,O5200,U
418524,O4249,C
902540,O5629,G
612143,O9009,U
266900,O7052,U
71782,O5726,C
284870,O6382,G
363425,O8916,U
738478,O8371,U
605009,O1293,C
184476,O2435,G
582101,O1243,U
367638,O3532,U
811929,O2168,C
714605,O1305,G
290988,O7839,U
557775,O7185,U
586320,O7263,C
967920,O8360,G
51162,O1890,U
516123,O411,U
10216,O3080,C
61981,O3084,G
121502,O1989,U
850579,O9201,U
795147,O833,C
31970,O1342,G
687609,O162,U
978437,O5053,U
732312,O9939,C
527197,O8496,G
990910,O8778,U
342025,O9152,U
845723,O5492,C
763846,O1153,G
469642,O3325,U
50644,O5293,U
518537,O7916,C
965541,O9682,G
220778,O4286,U
631419,O8815,U
183337,O8755,C
625493,O5228,G
517584,O2100,U
335018,O8921,U
716357,O1358,C
563021,O1309,G
568970,O327,U
461793,O55,U
121310,O5932,C
965926,O2457,G
417494,O4549,U
531363,O1453,U
579159,O6235,C
907260,O3930,G
227250,O6598,U
773705,O2574,U
669789,O6096,C
768389,O2225,G
324100,O7821,U
370089,O2092,U
19124,O8182,C
933460,O4628,G
705010,O7373,U
124455,O6021,U
97294,O9469,C
809564,O5468,G
239949,O6176,U
365180,O5360,U
374216,O3079,C
288131,O8864,G
401815,O6336,U
350318,O8407,U
333067,O1020,C
395521,O4934,G
241138,O1052,U
724087,O4790,U
407477,O8092,C
424573,O3456,G
843745,O5843,U
199934,O2661,U
292944,O6546,C
271385,O6160,G
661624,O7219,U
497211,O8749,U
270140,O8392,C
579761,O6952,G
247710,O977,U
690513,O1878,U
916622,O43,C
409151,O2168,G
550020,O3328,U
98045,O2885,U
365683,O5505,C
19666,O1048,G
454337,O1951,U
275195,O5938,U
125552,O6655,C
28802,O3715,G
512756,O1265,U
330882,O6795,U
756696,O5882,C
309347,O1586,G
8833,O7965,U
295160,O9962,U
822474,O9118,C
171543,O2868,G
171239,O6266,U
853959,O6331,U
262849,O3242,C
719030,O6777,G
580660,O4745,U
506597,O7140,U
795245,O8113,C
991993,O9239,G
267918,O8076,U
181523,O1983,U
658003,O7778,C
577958,O5590,G
911069,O6490,U
838219,O2932,U
85815,O4110,C
345729,O1526,G
197226,O409,U
485174,O2818,U
816892,O844,C
793292,O7364,G
819259,O6977,U
93375,O298,U
441469,O8067,C
523638,O7984,G
209816,O4406,U
302938,O7931,U
963295,O3920,C
822039,O4595,G
298221,O6131,U
986710,O3586,U
27519,O9437,C
721757,O9969,G
119188,O7294,U
662370,O3592,U
191542,O9321,C
481644,O9323,G
110527,O7263,U
472257,O4215,U
816583,O5889,C
419205,O4158,G
790779,O2502,U
544367,O6910,U
317991,O9365,C
492727,O4678,G
658792,O6699,U
375989,O4485,U
514252,O4433,C
971783,O9754,G
211084,O7821,U
88064,O7645,U
289659,O3914,C
757938,O3242,G
617710,O3842,U
305838,O1713,U
780711,O9986,C
397442,O7824,G
696201,O7301,U
716503,O80,U
90447,O6677,C
23116,O2765,G
332001,O6860,U
203360,O6541,U
838302,O5027,C
729526,O6779,G
458791,O6857,U
263548,O664,U
381778,O8484,C
24855,O173,G
865159,O5062,U
866941,O2778,U
706637,O4629,C
30178,O3314,G
241018,O52,U
699903,O1025,U
123468,O6636,C
797423,O4923,G
378173,O7988,U
147307,O9928,U
468855,O6860,C
770337,O1641,G
114740,O6890,U
468270,O1425,U
916566,O488,C
579857,O7088,G
581374,O5153,U
408215,O3126,U
125301,O4731,C
324826,O6721,G
141494,O231,U
322915,O8423,U
395664,O1636,C
244712,O8155,G
920370,O8998,U
422625,O9131,U
890771,O2886,C
155634,O2436,G
256310,O4459,U
817105,O6552,U
617086,O6712,C
170920,O3143,G
687798,O3432,U
393741,O3513,U
701823,O6417,C
532731,O4369,G
271028,O8174,U
762339,O3580,U
695785,O8252,C
979409,O8186,G
816529,O392,U
347430,O7,U
650931,O3699,C
623938,O2722,G
585595,O8274,U
856618,O3196,U
728319,O1664,C
305894,O7937,G
709051,O3704,U
142018,O3465,U
112145,O2128,C
386933,O412,G
472438,O7523,U
448894,O1647,U
565898,O3622,C
723484,O2212,G
741554,O8292,U
665273,O1136,U
680370,O5960,C
855077,O3173,G
822875,O5317,U
5566,O973,U
348542,O4230,C
721864,O5629,G
941417,O7477,U
733349,O1403,U
2354,O79,C
792165,O1135,G
34492,O9519,U
38663,O5061,U
181405,O6315,C
666202,O7449,G
557061,O2755,U
903637,O1434,U
805767,O9350,C
427520,O324,G
796704,O8056,U
903817,O1240,U
360887,O3918,C
3395,O2169,G
820908,O9141,U
163588,O7285,U
71174,O7941,C
74331,O2010,G
696832,O7987,U
814560,O7631,U
20581,O2768,C
256820,O6586,G
888141,O9984,U
593172,O6267,U
713530,O3227,C
695026,O523,G
794195,O5667,U
238057,O3735,U
374017,O6149,C
297861,O3594,G
370973,O9744,U
652884,O3407,U
906785,O1607,C
150819,O4001,G
938906,O4607,U
485097,O2023,U
371456,O3034,C
324099,O6430,G
549960,O6920,U
926643,O949,U
204341,O6928,C
364048,O3059,G
232065,O5221,U
324242,O5429,U
447737,O5466,C
329600,O6248,G
559191,O2263,U
190625,O1882,U
211354,O1603,C
852374,O4733,G
354220,O91,U
513587,O236,U
545237,O7072,C
805308,O5519,G
165020,O269,U
402797,O479,U
583935,O4403,C
56799,O7579,G
699805,O183,U
587420,O6242,U
644500,O4801,C
524919,O1218,G
469694,O7136,U
868313,O2262,U
681695,O4959,C
536931,O5401,G
773834,O8751,U
700039,O9736,U
974614,O1337,C
915264,O1465,G
46573,O2373,U
991204,O688,U
507675,O3002,C
391940,O1145,G
344758,O9771,U
43584,O5810,U
475623,O4121,C
991360,O8801,G
246872,O9197,U
635882,O5376,U
66659,O5842,C
300683,O7828,G
468733,O4547,U
520364,O3039,U
978660,O9658,C
19062,O5720,G
391085,O7612,U
9326,O2161,U
807296,O7183,C
896808,O9617,G
764762,O9904,U
545164,O2764,U
341974,O8098,C
159842,O8855,G
485535,O7973,U
178674,O3002,U
599620,O7667,C
884223,O5750,G
15549,O4603,U
820990,O8686,U
398158,O4452,C
729220,O2553,G
261756,O5986,U
380854,O2918,U
213305,O2,C
783174,O7353,G
920895,O3798,U
746825,O4162,U
162579,O3555,C
686902,O784,G
100712,O7900,U
187955,O9892,U
661046,O2080,C
577851,O4331,G
849630,O3671,U
398427,O947,U
540891,O8672,C
49619,O398,G
291153,O4860,U
580046,O3153,U
672422,O915,C
310173,O1506,G
644577,O8726,U
671587,O5210,U
618686,O7421,C
829149,O7837,G
51631,O2586,U
479366,O2600,U
896206,O385,C
809847,O3792,G
339103,O7214,U
980889,O1283,U
166834,O8089,C
816028,O3250,G
165278,O7474,U
321750,O8366,U
748914,O9391,C
67295,O756,G
62984,O6332,U
101676,O9271,U
30323,O4752,C
425068,O3157,G
329758,O5788,U
807449,O8533,U
546292,O8577,C
346830,O4674,G
752030,O1617,U
160870,O8479,U
183434,O5062,C
897298,O3307,G
936172,O7080,U
247510,O4010,U
852081,O2355,C
161271,O7360,G
89957,O1279,U
740881,O3333,U
181667,O3441,C
873199,O5727,G
431038,O5224,U
518968,O3911,U
520233,O9333,C
919887,O2626,G
636393,O9006,U
422043,O5885,U
96208,O5247,C
589031,O7756,G
1803,O401,U
935549,O4999,U
201624,O8935,C
561140,O4427,G
291261,O5606,U
373686,O8315,U
288143,O6063,C
79717,O5796,G
691149,O9752,U
730435,O4908,U
839037,O4814,C
670643,O2669,G
465718,O2393,U
787863,O1366,U
541296,O2922,C
707210,O7837,G
545086,O995,U
840518,O3256,U
14791,O2667,C
741022,O434,G
676379,O7868,U
562132,O8767,U
494162,O174,C
580161,O7987,G
791872,O9472,U
954436,O280,U
965373,O852,C
993869,O643,G
557852,O7264,U
228424,O6300,U
33673,O6885,C
554431,O8494,G
40846,O4391,U
965413,O2186,U
414017,O9875,C
900513,O5369,G
292117,O4171,U
389596,O2485,U
874786,O898,C
413690,O6232,G
824057,O5610,U
411428,O3384,U
959508,O772,C
252798,O283,G
490287,O2227,U
221509,O2573,U
719129,O5394,C
495057,O9544,G
748335,O4746,U
279325,O7401,U
452672,O1315,C
559260,O8628,G
579374,O7605,U
585647,O8384,U
192607,O5164,C
872697,O6994,G
740797,O1857,U
765441,O1882,U
801057,O4645,C
341639,O6783,G
252818,O7456,U
710358,O9844,U
659292,O9108,C
812521,O7386,G
901779,O6434,U
235993,O8439,U
788796,O4079,C
183451,O6676,G
826032,O3860,U
136114,O4747,U
151006,O5589,C
468133,O5413,G
492155,O8111,U
818547,O1210,U
444171,O294,C
161365,O5410,G
707553,O1182,U
110358,O3835,U
758554,O9231,C
950840,O5364,G
916028,O5929,U
601264,O4340,U
755446,O3740,C
605440,O9437,G
869441,O6371,U
92742,O4802,U
533970,O3177,C
915097,O786,G
916880,O4962,U
641467,O5026,U
705578,O1979,C
118185,O5770,G
210278,O3712,U
700160,O9685,U
219502,O6849,C
365344,O3464,G
869223,O3149,U
815959,O5356,U
158051,O9473,C
969991,O8888,G
569405,O56,U
508149,O4982,U
471843,O1385,C
132292,O5405,G
694211,O7200,U
908933,O6906,U
876440,O7990,C
725366,O2649,G
79653,O9482,U
873982,O5731,U
960338,O7650,C
115341,O351,G
523296,O1168,U
398673,O3433,U
592488,O5476,C
347101,O7102,G
524497,O8114,U
685821,O6620,U
362995,O431,C
28251,O9450,G
711402,O1607,U
561922,O8355,U
204712,O292,C
485835,O5960,G
492562,O6405,U
523174,O3676,U
234753,O9550,C
953551,O1564,G
546117,O1139,U
171776,O7805,U
269139,O2346,C
396689,O1315,G
313475,O8879,U
866376,O7084,U
398330,O9084,C
859697,O7707,G
327779,O1199,U
550325,O8824,U
574884,O1752,C
697318,O4415,G
529963,O86,U
878140,O3793,U
592299,O4581,C
445980,O5925,G
985484,O7671,U
19920,O6777,U
434589,O30,C
204269,O2970,G
60607,O7601,U
509479,O5867,U
161563,O3746,C
57872,O3304,G
207486,O5994,U
389451,O7018,U
335969,O9190,C
680116,O4245,G
996755,O1054,U
379183,O8492,U
456560,O6714,C
895554,O6063,G
228926,O6601,U
737169,O2340,U
562145,O123,C
89581,O4525,G
724074,O2998,U
664354,O9098,U
437970,O9012,C
747755,O3076,G
864755,O3548,U
773122,O6612,U
404957,O7524,C
169438,O2254,G
525869,O4705,U
340452,O7667,U
5853,O2042,C
500713,O9064,G
576354,O843,U
902624,O6404,U
631631,O8852,C
728225,O7346,G
194712,O612,U
169369,O6798,U
789437,O2705,C
305817,O3746,G
767090,O5168,U
395163,O1089,U
748468,O9765,C
317371,O2867,G
92615,O9411,U
358987,O8669,U
719911,O5293,C
510202,O8147,G
543878,O7804,U
218144,O6823,U
318496,O3375,C
992448,O8179,G
634825,O946,U
874265,O4616,U
752254,O396,C
272032,O7685,G
518091,O8531,U
188388,O1324,U
185064,O2811,C
238327,O6541,G
738561,O5759,U
749348,O4248,U
866140,O5925,C
915119,O5905,G
635687,O2286,U
713506,O1402,U
447683,O8282,C
732825,O3263,G
795216,O5248,U
621798,O3448,U
965461,O5531,C
655475,O2070,G
985186,O4541,U
788554,O9412,U
92274,O9854,C
11600,O8519,G
33643,O2493,U
438475,O4613,U
315543,O9020,C
497626,O2514,G
489001,O3254,U
134159,O4744,U
172067,O5769,C
194844,O22,G
216373,O7821,U
984323,O7259,U
726663,O293,C
809133,O4744,G
52911,O953,U
123379,O1082,U
371971,O9499,C
406232,O5146,G
355583,O3964,U
117198,O5494,U
95460,O7788,C
233072,O4714,G
155789,O599,U
749535,O8150,U
877718,O1811,C
316401,O1880,G
656434,O5408,U
445354,O9312,U
62837,O6038,C
447174,O3544,G
473745,O1345,U
707571,O872,U
590962,O9527,C
71491,O96,G
625689,O582,U
193060,O7711,U
444673,O6584,C
797933,O5224,G
373954,O6130,U
61932,O2426,U
277470,O8208,C
458584,O8163,G
662201,O1455,U
376871,O8236,U
381879,O3357,C
891680,O3363,G
854011,O1412,U
218161,O1236,U
447409,O2786,C
131415,O3018,G
690043,O8738,U
794300,O8328,U
989703,O2316,C
196924,O2284,G
950842,O4672,U
78677,O9392,U
949254,O1585,C
849081,O8087,G
914861,O9570,U
111842,O4776,U
394165,O3245,C
406358,O4359,G
448006,O9371,U
322232,O3618,U
467880,O8122,C
328086,O9977,G
267308,O9335,U
192269,O9218,U
318934,O4439,C
547104,O5531,G
259735,O7873,U
173776,O8783,U
667723,O8808,C
836092,O2282,G
808051,O9358,U
382803,O3659,U
131009,O4097,C
18872,O2024,G
268737,O5006,U
999331,O9867,U
784417,O3436,C
51888,O9567,G
13438,O8978,U
220142,O8181,U
752202,O5151,C
783304,O3855,G
866878,O3045,U
712858,O162,U
452828,O8714,C
95956,O7995,G
741139,O9998,U
375221,O6315,U
924440,O1414,C
314987,O2477,G
164484,O3905,U
781559,O1265,U
325276,O219,C
5511,O6824,G
260119,O7076,U
786402,O9506,U
299595,O3209,C
800309,O4119,G
958836,O3288,U
290641,O3556,U
493149,O9394,C
396342,O5762,G
865366,O6298,U
157348,O2797,U
525757,O882,C
39326,O2977,G
959381,O6120,U
958546,O8302,U
932008,O861,C
780497,O176,G
221298,O5170,U
934076,O6455,U
859448,O9419,C
239372,O8127,G
390785,O2917,U
748262,O9723,U
92884,O6460,C
556671,O2854,G
595540,O6139,U
731754,O3011,U
885950,O2931,C
351289,O126,G
383018,O2981,U
708870,O1087,U
34356,O4087,C
411381,O5469,G
681404,O9808,U
664650,O8890,U
177124,O9068,C
491486,O7736,G
819650,O2218,U
660563,O1637,U
497333,O3098,C
301328,O7669,G
466295,O9705,U
317131,O4792,U
878320,O4281,C
745354,O7506,G
483648,O727,U
342608,O9486,U
267997,O6680,C
188305,O4172,G
424270,O2362,U
408108,O9076,U
750053,O4178,C
113368,O5736,G
418753,O1377,U
804544,O4077,U
142281,O7421,C
691945,O2626,G
465209,O1497,U
669700,O4017,U
589540,O2412,C
424084,O7429,G
15053,O3025,U
479478,O1666,U
811567,O7978,C
395187,O7403,G
526465,O5456,U
915363,O8655,U
995340,O6452,C
731066,O1986,G
576207,O4146,U
922689,O822,U
478017,O9984,C
542446,O5078,G
633902,O2251,U
350451,O7859,U
331719,O8308,C
164365,O8138,G
371417,O5907,U
566650,O8872,U
600669,O8477,C
651759,O700,G
164981,O8756,U
199991,O5930,U
666616,O5363,C
233501,O9119,G
397047,O2111,U
494365,O3827,U
573223,O540,C
195270,O2942,G
607657,O1155,U
703500,O2134,U
875622,O3570,C
592852,O6198,G
206764,O1320,U
798242,O1854,U
748365,O9203,C
176475,O2480,G
188241,O7828,U
80156,O1521,U
848258,O2176,C
741164,O9964,G
222276,O1469,U
406015,O8016,U
380540,O2299,C
367530,O376,G
478538,O9560,U
41129,O4223,U
151849,O8656,C
899600,O9970,G
62264,O5630,U
318995,O5055,U
466249,O9424,C
644466,O5068,G
207562,O8913,U
633982,O2826,U
322449,O2547,C
432049,O1393,G
735057,O6260,U
77053,O6864,U
715139,O5704,C
33803,O3700,G
730411,O5496,U
235451,O5043,U
12051,O7533,C
44853,O8927,G
660457,O444,U
999392,O1367,U
340905,O9565,C
962831,O7740,G
657679,O9082,U
607537,O1690,U
749405,O3227,C
980933,O552,G
123141,O6455,U
66228,O5036,U
319295,O1750,C
434469,O325,G
98683,O7459,U
324728,O7228,U
800958,O5921,C
728390,O2244,G
857698,O9486,U
741294,O2642,U
736398,O3142,C
678117,O1091,G
665140,O7040,U
765176,O4316,U
974653,O58,C
674847,O5026,G
609781,O1974,U
920483,O1720,U
891006,O1277,C
602795,O6247,G
121024,O9762,U
175345,O6528,U
638592,O9707,C
787299,O3351,G
