User id,Interest,Interest level
99959,I7590,3
545316,I7039,3
630290,I3022,8
569969,I9507,4
903084,I7991,9
853653,I4737,4
84013,I8755,2
805554,I9066,2
959966,I7131,2
77535,I2088,6
40623,I9701,5
536272,I3884,10
979553,I8289,8
891498,I2644,8
654973,I5005,1
17498,I156,1
764609,I4306,10
16948,I4898,5
613554,I843,9
20336,I4110,10
951681,I1787,6
731108,I3458,6
414344,I6972,1
765900,I6802,7
264597,I3941,10
937099,I9869,3
70706,I3579,3
681389,I3031,4
163256,I3784,1
223140,I7458,5
213669,I7021,7
986943,I5503,10
733511,I9402,1
580017,I3834,8
215922,I8788,7
138852,I4314,9
412324,I5926,2
935339,I4586,7
354337,I2936,4
764559,I5218,5
855724,I5017,5
238835,I5543,5
650605,I9616,1
893801,I720,4
361748,I1051,6
8826,I8226,10
656404,I9371,4
954768,I9199,5
283018,I2509,4
807536,I6352,9
166312,I3851,3
519103,I7379,9
639061,I5015,5
342531,I7863,6
994448,I8748,8
788403,I7231,1
866185,I3421,9
654412,I2131,7
502070,I84,5
135835,I9728,8
922129,I5866,2
398996,I8831,9
468720,I6040,7
705906,I3196,6
297912,I1032,3
926900,I1886,6
678351,I2796,7
523814,I1687,5
536346,I5116,3
583357,I9269,1
257739,I4340,5
578429,I6050,5
62356,I1768,3
351297,I1265,7
370235,I9133,6
385379,I9200,5
206393,I1203,10
823457,I2786,1
843416,I3378,4
335826,I7493,8
310607,I3544,5
716506,I5142,2
234967,I1940,9
30743,I4107,10
901064,I9933,1
502415,I5231,10
418950,I6908,9
526446,I2005,4
284495,I9074,8
879415,I7996,8
993267,I8246,6
828980,I773,9
57692,I1873,1
965948,I5279,2
946785,I2241,9
744710,I2815,4
337095,I7084,6
986984,I3419,7
675536,I1872,4
880421,I7581,10
525853,I1231,1
326447,I8831,5
846659,I9510,6
963095,I1032,7
347678,I996,7
489473,I3630,4
159056,I6390,8
377919,I4723,2
200543,I5403,7
273878,I8839,8
866927,I1886,10
562505,I8361,9
664728,I9600,7
303826,I6858,4
822575,I3937,3
41576,I6280,6
967183,I6839,7
932023,I6985,6
597402,I2571,8
426554,I1077,1
899053,I4010,10
109515,I742,8
457175,I3720,3
936719,I8774,3
533663,I442,6
701523,I627,9
502202,I631,6
588597,I1927,10
155547,I5297,5
644672,I2310,6
661282,I6421,9
668,I3997,5
179476,I2757,7
718133,I2294,8
489486,I5611,1
937557,I9476,4
330224,I7,4
232395,I4369,8
715147,I9353,4
366854,I5617,4
323747,I9198,3
568810,I8501,7
295349,I2305,7
138337,I6770,1
919248,I9543,5
477061,I4544,9
75628,I1409,9
103475,I1741,5
356846,I368,1
230048,I5137,10
648614,I447,4
522190,I486,10
13762,I2764,10
290975,I4815,2
872572,I4823,3
824566,I8217,10
699371,I1228,4
802784,I578,3
404871,I878,9
954759,I2497,6
40845,I9559,3
23880,I157,5
649752,I4572,7
364082,I6463,9
221039,I57,10
196234,I2798,3
154478,I3165,10
21563,I9376,7
90317,I9840,6
25370,I507,3
313397,I6822,6
191714,I8564,2
536857,I7271,10
536342,I1281,9
783397,I2028,8
335755,I6617,3
690327,I1134,7
351423,I5950,7
971193,I7279,5
345973,I1463,2
243353,I682,1
782963,I8955,10
232954,I8334,7
6762,I3295,9
669789,I9206,1
828711,I6203,10
603523,I1798,9
955594,I7912,4
159495,I2540,9
558788,I8313,9
344390,I3965,7
687415,I3757,5
536955,I2814,9
876226,I9729,1
338398,I6926,8
350526,I1761,4
161713,I2880,2
102183,I576,6
59443,I9923,4
390,I7100,5
40222,I6709,5
811676,I8647,9
84071,I3076,4
969594,I1370,2
726848,I8228,7
562802,I3771,9
243350,I8154,2
667615,I7886,8
478848,I4048,1
438109,I4069,4
912366,I4917,5
905310,I808,4
538778,I8770,3
898356,I9626,3
672206,I3159,2
644714,I2314,2
375877,I5722,3
743910,I6279,1
947167,I6174,8
664540,I3159,7
714326,I9743,10
530704,I8669,5
242998,I4993,7
56201,I7547,7
960810,I5651,7
230909,I115,7
456544,I7520,10
940418,I1580,9
72080,I7310,4
549884,I6031,5
697714,I177,10
549844,I2841,6
991402,I2011,4
98360,I8188,4
24534,I7475,3
586173,I5128,1
493440,I5933,10
298346,I2237,3
100477,I4079,6
814104,I4460,4
238223,I4773,6
761231,I950,3
903111,I1052,2
405575,I2272,2
462515,I5287,4
198150,I4311,1
22632,I3748,4
303027,I3945,8
668242,I9934,6
992825,I512,8
673296,I8954,6
445354,I75,5
302441,I4928,4
741838,I9208,2
616870,I5194,10
803323,I3750,9
325626,I7869,9
212418,I3317,1
354484,I192,4
584808,I9489,10
516008,I1082,2
590658,I4418,9
222221,I3758,7
902557,I1166,5
92145,I474,6
756845,I3555,9
998168,I3952,5
694695,I2914,4
895586,I4663,6
642447,I4249,4
469694,I7657,10
451757,I2097,8
382985,I5146,8
994217,I7188,5
170906,I8817,4
4471,I6141,7
723476,I9046,8
138354,I8577,4
163908,I4154,4
825059,I9726,9
904879,I9410,7
179882,I7875,6
262237,I2208,10
885800,I1399,9
719046,I4738,9
319626,I1710,3
236244,I3431,7
454782,I5288,1
777016,I3700,6
959227,I2206,3
335749,I5636,8
412001,I863,1
24750,I7644,9
80711,I1411,10
756324,I1272,7
300184,I7859,10
711470,I5248,7
891492,I7310,6
183377,I2792,7
553192,I9860,1
37294,I8059,8
366636,I2604,10
834651,I2433,5
359052,I4615,9
551075,I1051,1
162178,I8861,10
881898,I4509,2
585792,I6325,6
784176,I3705,1
634477,I5820,2
483443,I9030,6
164798,I50,8
933886,I9757,5
154490,I4596,3
642096,I2513,2
296378,I7301,10
301510,I3672,10
618932,I2446,9
844282,I1994,7
366088,I6421,9
317570,I8972,8
320634,I5024,9
594072,I1177,1
71330,I7517,7
238310,I9833,2
561243,I586,6
38994,I4928,7
358490,I563,6
75345,I9225,7
879986,I7629,3
480932,I4696,5
537144,I7363,1
735642,I2851,1
984424,I7482,4
212809,I6999,5
886545,I7364,6
677473,I9978,1
315631,I6785,4
249675,I7501,10
134157,I6912,2
250214,I1295,6
554577,I8775,9
186995,I2704,1
402086,I7452,3
623481,I584,1
739808,I4541,3
905392,I6269,6
771304,I4473,1
957899,I4056,1
478512,I2189,5
769266,I5951,7
672539,I8290,5
207907,I8934,4
341164,I1018,3
359578,I2517,2
408389,I7804,1
742122,I6756,10
699740,I4822,2
323384,I7522,6
22169,I5210,4
292989,I4641,5
459007,I8749,10
933205,I9699,10
630715,I9430,10
772041,I9266,10
87330,I9061,9
10645,I7287,2
286374,I3686,2
385051,I5261,8
450952,I1886,10
783939,I1747,5
461340,I1086,8
116256,I8239,2
32588,I9481,8
925062,I8155,1
200192,I8943,6
497289,I6089,7
404208,I4698,2
442999,I8342,7
381361,I1689,9
165431,I1545,5
389548,I898,1
244249,I2926,5
614444,I184,6
838654,I2664,2
258776,I8506,2
670064,I1408,2
911134,I262,9
236856,I7677,3
951540,I3251,3
784736,I3326,6
160754,I2231,6
415279,I3308,10
633772,I3679,8
56552,I8614,5
519435,I2268,8
947475,I6850,2
766202,I5637,7
579585,I4772,9
947573,I3939,1
23819,I3625,2
551692,I3828,8
455920,I1189,2
881219,I7130,8
580808,I7235,10
53035,I5525,1
151690,I7878,6
973717,I339,9
868039,I5907,5
971762,I3008,3
508867,I9819,7
283276,I961,9
11041,I9483,9
857551,I662,1
252302,I4990,8
632296,I5999,8
933051,I8824,5
927533,I6969,5
659151,I8362,8
90324,I5623,9
814570,I4969,10
735732,I766,7
149517,I4342,1
424459,I5706,9
819208,I1742,2
888850,I6803,3
439969,I1485,10
858044,I8736,4
459185,I9994,4
510179,I469,7
815562,I6774,10
912676,I1530,4
638268,I5403,4
275173,I2253,10
28078,I4599,6
931265,I9675,4
32948,I5221,3
18434,I7844,2
842690,I8142,6
756972,I9566,10
867719,I2340,7
355875,I9931,1
402183,I751,4
310763,I7171,1
264514,I3670,2
179387,I6130,9
184110,I7785,4
289088,I1720,8
266469,I6440,8
769622,I9932,3
145009,I7706,8
328926,I505,3
119436,I7479,1
942978,I7696,7
672259,I2835,7
923940,I2324,4
811837,I4021,5
418488,I6940,10
404387,I6926,2
880000,I7603,8
649518,I8560,10
44832,I9749,7
594916,I3525,4
404709,I3873,1
463956,I1617,10
521773,I6349,2
214757,I2490,4
186410,I3099,9
753249,I536,5
612394,I4200,3
992877,I8662,9
1691,I679,8
452849,I8760,3
400252,I836,9
618624,I7435,1
2725,I7798,8
990459,I6092,6
644678,I4179,2
801064,I2623,7
781339,I1083,3
150250,I4944,5
612904,I7959,10
731203,I419,1
377515,I4833,2
282557,I4088,9
648226,I2590,2
875335,I5366,4
66690,I2370,3
501342,I297,10
849651,I7074,6
823330,I2648,5
184796,I4976,3
691111,I7339,7
6602,I6251,1
358232,I9366,7
450027,I4557,9
892716,I4086,10
815723,I9997,5
684605,I5105,7
551262,I3764,7
563271,I4444,10
176787,I801,9
745213,I2357,3
606885,I3978,3
368293,I1956,8
274691,I8332,10
568568,I9569,6
321599,I3740,4
397707,I2590,8
892108,I6371,5
785496,I6719,6
823521,I4681,10
633488,I8474,1
43719,I4259,10
925560,I9895,5
102431,I5073,10
49856,I8305,1
217785,I5902,10
25591,I2060,6
159434,I2172,1
499685,I4518,10
400797,I5288,8
953098,I2210,2
552324,I239,7
946615,I515,10
212596,I6130,3
18910,I5890,4
172110,I1676,3
611038,I8317,5
590533,I9495,9
394883,I1800,2
435828,I5208,9
358752,I4191,2
924648,I4275,3
735751,I1437,7
561124,I6409,9
692444,I6629,5
688708,I5486,6
300741,I6856,4
720855,I2509,8
155315,I9200,3
736777,I5439,5
860487,I8286,1
753591,I5548,10
80207,I9630,3
476918,I2629,8
671323,I9927,5
518723,I8802,10
618269,I5253,10
723282,I9396,10
719154,I4058,9
836548,I4883,6
487970,I6678,10
425382,I8068,10
132959,I9603,6
112644,I5982,5
462147,I311,1
326554,I6279,1
787238,I5277,4
511581,I1207,9
471753,I6856,2
58243,I5285,5
404120,I8347,2
237438,I3372,7
310555,I9344,6
449191,I9960,1
590221,I9735,9
962393,I4013,4
984628,I9249,10
1234,I8293,9
669868,I7956,8
166471,I8485,3
496544,I6419,9
250963,I4825,3
85033,I56,2
256656,I8463,3
271396,I4025,4
636600,I7883,4
697118,I7626,5
333486,I4516,9
463495,I2095,10
978133,I3550,7
759418,I6761,4
451226,I3253,4
980573,I8617,4
312506,I1829,5
927122,I390,5
656804,I6552,2
372995,I5811,5
434062,I7126,6
790483,I5929,2
992665,I3469,8
494729,I4798,9
927007,I2831,10
411686,I8692,1
322793,I5731,5
72160,I9559,4
648229,I7410,2
512519,I3711,6
988012,I6090,3
785759,I1812,9
63865,I656,2
401480,I9857,1
740724,I7981,8
988124,I5150,6
433219,I131,2
504972,I878,5
556773,I2095,4
802875,I4582,3
237646,I7954,7
503602,I2529,5
338829,I4340,8
625185,I7100,4
748265,I6878,7
695728,I5649,2
560945,I9504,8
591269,I7078,7
203457,I1016,4
909449,I51,2
524373,I7252,6
657435,I1103,5
962654,I2463,8
88669,I2078,5
255531,I4686,2
142641,I6143,4
326133,I5351,3
262532,I344,7
626997,I9117,5
557927,I8275,1
71648,I8371,3
57001,I8621,1
183900,I8351,3
851151,I6861,9
8753,I7914,8
380411,I5028,10
265533,I2996,8
443254,I6802,10
487022,I1083,8
443364,I8957,6
966175,I4036,4
531839,I7832,7
290160,I2959,10
800317,I8873,1
83028,I4579,6
317347,I1646,5
200282,I7622,6
235470,I7807,10
727219,I9143,8
58952,I1070,6
748827,I8427,5
587403,I2025,1
899571,I3217,7
958660,I9037,7
567901,I2469,2
496774,I5695,9
479651,I6837,8
81819,I6466,3
886716,I6052,1
557843,I3366,9
224769,I3410,2
521595,I4760,1
974234,I287,1
932890,I4637,4
160081,I6514,7
511684,I1854,9
115857,I2048,1
945940,I9846,9
726931,I3504,8
431153,I6213,6
173010,I2432,8
183884,I1866,5
401827,I7353,6
96327,I6816,2
330173,I3847,9
174314,I6232,8
427820,I7699,9
712626,I7568,6
499365,I3060,4
423591,I9595,1
390207,I4783,6
195373,I3151,4
331347,I9235,10
988777,I6090,9
679955,I2354,9
14622,I2635,6
620138,I5179,2
193617,I4475,3
408497,I8283,2
519280,I1555,10
927536,I1369,8
812639,I1315,4
315752,I9892,3
949385,I3021,7
671979,I2198,1
913095,I721,8
492672,I7044,9
789805,I5109,2
802224,I5631,7
592901,I4142,5
603162,I9420,7
568864,I465,10
825672,I7226,7
316281,I7742,2
138128,I4547,8
102972,I4062,3
33361,I4208,2
919015,I4324,1
950519,I7781,8
298647,I1599,3
886216,I1307,9
784527,I3178,9
259509,I2014,6
694871,I8777,6
44247,I5431,4
364768,I6399,4
836964,I3929,6
386585,I1399,4
274670,I2954,3
638837,I6417,5
404536,I4245,8
508417,I864,7
215893,I6025,5
581641,I32,4
170932,I6877,1
741551,I4803,1
767048,I6124,7
748762,I189,6
797188,I1978,4
350501,I5118,6
323758,I4076,2
910274,I2327,1
785886,I9715,7
945026,I4159,8
280875,I4289,7
770110,I7755,6
311054,I8238,3
83199,I2180,9
807953,I3880,1
410377,I3359,10
429579,I9294,3
238125,I7264,8
261220,I5482,4
824740,I9697,7
601808,I5269,9
755173,I2903,3
503063,I1671,8
733924,I1003,6
193429,I7776,4
976779,I3149,10
97964,I5111,5
203285,I4932,3
132314,I3508,9
962953,I1123,7
449093,I7349,1
445704,I106,6
359392,I3645,1
10584,I6762,3
430905,I985,4
92208,I9817,2
923663,I6296,5
106476,I7052,6
225960,I6116,4
325417,I7104,1
931806,I4474,3
916442,I9909,10
456275,I7247,1
833429,I4358,10
959013,I4841,1
600625,I142,2
474547,I3123,1
584046,I3899,6
629500,I8163,3
444932,I3156,10
70850,I2736,4
126821,I7081,7
282541,I5923,9
539317,I6710,2
159106,I6054,2
871627,I6591,1
879090,I5572,6
509883,I3000,4
527603,I1853,1
922056,I3888,10
175558,I2888,6
255456,I1906,4
803585,I4465,10
309519,I1819,10
133452,I8635,10
782560,I1732,5
968091,I8803,8
866745,I6647,2
792675,I1883,3
284165,I9902,8
142305,I1534,3
368757,I138,10
269331,I6946,1
685066,I6157,10
205748,I6200,4
630178,I3117,7
234692,I7049,10
58531,I961,6
623450,I4915,10
612329,I7583,2
305382,I3572,8
318575,I4073,7
822762,I2431,10
668810,I5688,2
870122,I4926,8
547304,I2793,5
363083,I7068,3
830538,I8404,10
573245,I4776,10
255141,I4756,10
173690,I1804,4
705594,I2748,1
73360,I5867,7
313355,I6780,10
228249,I7406,6
604875,I5169,7
200621,I9554,10
917164,I6346,10
896771,I8368,10
875066,I3966,9
886535,I6200,8
126127,I9376,10
429897,I6850,2
431622,I6103,9
925762,I4524,8
132297,I9709,2
361069,I7809,10
395870,I2539,1
890245,I1543,3
726340,I269,1
889581,I8333,9
420558,I5852,1
892863,I9848,9
479494,I7204,7
473262,I4063,2
925266,I2799,2
561402,I1809,9
63618,I9978,4
599074,I9295,9
724692,I4353,9
281190,I8295,4
806967,I8070,10
428701,I6434,4
638423,I5270,1
145334,I3461,5
585176,I975,7
273913,I5293,10
394966,I817,2
567478,I2822,1
312592,I5853,4
233822,I2025,10
756770,I7968,3
195273,I9113,3
248964,I2116,10
383938,I9509,9
7615,I3747,5
380926,I2629,7
542692,I5204,4
200475,I5415,1
841579,I4883,5
260404,I7520,8
54400,I8550,2
824603,I9069,4
547560,I1978,7
326247,I4134,5
528015,I452,2
275877,I2355,2
943600,I8026,5
499606,I8652,1
394191,I6840,7
976889,I2044,7
884661,I8618,2
319844,I7305,6
467692,I5792,5
830221,I8591,4
513303,I3996,6
231097,I1069,7
641431,I7859,4
704812,I79,3
141789,I8342,2
136083,I5555,2
777439,I6940,9
743015,I79,10
534327,I7362,5
511437,I4814,7
415017,I4043,9
909450,I7729,6
852246,I3654,5
783659,I1485,2
208714,I7836,2
397834,I5025,1
971060,I2612,8
417835,I2139,3
109994,I2203,6
146510,I3471,6
911330,I1826,9
431350,I2232,3
511480,I3409,3
59789,I6135,8
852968,I1815,2
458035,I4383,2
395577,I790,10
918116,I2137,7
49226,I2388,2
829695,I1225,10
579208,I1829,3
816230,I5824,8
264843,I7431,6
820416,I5932,4
648370,I4331,1
740797,I9563,2
878894,I9466,9
264397,I4075,4
489936,I2887,7
331446,I1914,2
518678,I5306,10
814384,I3825,9
75379,I1954,3
158090,I402,4
235811,I2306,6
545947,I2546,1
355612,I7711,8
258711,I412,4
357374,I5367,6
466231,I2316,2
81823,I6420,3
979027,I9210,3
963931,I8547,2
681105,I3626,10
350375,I8109,9
239029,I2647,5
638600,I2878,2
486933,I1863,7
810254,I6237,6
517145,I2845,3
466055,I717,3
103428,I8,4
176571,I6168,4
123125,I3113,3
968139,I9304,4
309691,I4211,6
949889,I9903,4
668432,I8397,9
722577,I9722,10
431498,I5238,10
335862,I1039,8
369283,I9776,1
837130,I37,1
515406,I2371,3
464086,I605,4
800086,I1776,6
798744,I8228,10
249744,I5904,5
602825,I4459,6
583768,I9574,5
590553,I8123,6
782292,I8640,5
99747,I8478,3
238913,I7890,3
511628,I1712,5
447545,I1563,2
180014,I8825,7
379540,I9567,5
513824,I3821,10
843943,I1597,4
808125,I1550,10
154444,I8687,6
842181,I701,8
287765,I75,1
404417,I6600,10
464176,I7383,3
5639,I4266,1
277415,I6239,1
246599,I38,1
812650,I8780,3
47745,I1001,9
368359,I8538,6
30265,I1782,10
134773,I9203,8
404914,I4380,7
171203,I8433,10
106532,I6918,9
570129,I9822,8
532056,I718,9
190231,I9484,5
726130,I955,5
437149,I5858,3
986279,I7223,9
835633,I3126,4
946794,I6056,6
802434,I2705,6
582176,I3752,8
687279,I4771,4
246021,I1017,7
632757,I1924,3
547683,I153,10
152265,I8460,4
279161,I7265,2
650836,I9819,8
848274,I1199,8
141415,I9843,9
416896,I4203,9
956193,I3355,6
955005,I4898,10
201310,I163,3
606330,I9841,4
757162,I9202,10
96839,I3179,9
184354,I6628,6
308027,I6071,6
973514,I2156,3
893965,I1753,6
798595,I2355,4
52928,I9235,3
531545,I4987,2
609231,I973,9
917296,I5040,9
396869,I1425,5
197108,I3918,2
162940,I7240,1
705212,I2980,1
294914,I9486,7
252452,I1270,4
501059,I5080,8
694529,I3644,6
797211,I9629,5
935261,I8034,5
526235,I4785,8
96201,I8453,3
56006,I7212,6
146938,I5532,3
193477,I9499,7
611485,I6536,8
178743,I1535,6
643933,I9483,2
800167,I5491,10
238368,I476,1
814181,I4954,3
959581,I3188,7
132836,I3360,5
353754,I3380,8
773528,I8423,1
226393,I6152,2
850155,I5931,2
701074,I1974,10
102033,I4860,1
761245,I6617,10
709473,I3463,5
17929,I9262,1
714906,I1963,10
446210,I3227,2
510800,I942,1
293630,I7226,2
705782,I3749,10
379847,I1930,1
728172,I7029,9
974681,I2894,9
730519,I8494,8
809395,I5257,6
247250,I9110,6
219181,I6251,10
930321,I3227,9
468246,I9201,8
68744,I8973,2
174498,I639,4
422635,I5236,6
622177,I3970,6
230870,I7520,1
434850,I4210,2
389447,I5937,1
257891,I7829,2
936565,I562,9
225153,I2260,2
147340,I1349,8
604773,I6217,9
647051,I5014,1
106857,I2456,5
977401,I7158,9
74589,I3550,10
809619,I2420,1
786586,I5292,1
168695,I363,4
127359,I5269,6
550542,I498,8
830424,I2763,4
785555,I14,2
975332,I8670,9
150009,I5088,9
183034,I7084,10
698414,I4308,7
375639,I6619,8
186379,I5970,4
500884,I2405,5
911806,I2929,3
460334,I4049,8
44750,I9593,7
386518,I1682,2
326965,I9022,4
114176,I6090,5
917993,I5886,4
672709,I8689,7
235097,I3197,1
278583,I8128,10
93961,I9262,9
293866,I9734,1
5616,I1792,10
240696,I7102,4
728260,I2320,5
876327,I6047,1
156065,I8324,6
926559,I1331,10
512172,I8700,3
526082,I6670,2
763333,I9815,9
785541,I1046,3
809436,I113,6
623311,I7826,6
831331,I3351,10
3739,I8533,8
86986,I986,3
4708,I6978,8
414056,I3554,8
415365,I6244,3
762248,I9817,9
794599,I8993,6
537848,I5799,8
526497,I351,4
155159,I4040,10
261656,I9836,2
531573,I9386,5
102102,I2004,9
782182,I4381,7
638079,I7635,8
14276,I1334,1
919355,I5542,10
386212,I8467,6
97368,I21,1
143051,I7785,5
84307,I7842,6
174983,I125,9
235362,I281,3
794553,I1144,3
639170,I99,1
823506,I1956,5
486730,I3078,1
445719,I9499,7
485073,I7908,3
37454,I3607,5
608329,I4057,8
843353,I9337,7
127261,I7494,8
467631,I2271,5
226337,I9105,9
921059,I1896,10
218139,I4317,5
344796,I2832,6
896297,I6770,1
349057,I410,2
32373,I7535,8
202718,I645,5
979531,I5810,7
860564,I2511,3
770864,I6918,6
854545,I1897,10
679564,I8896,4
350449,I4105,8
745314,I6523,1
370578,I157,7
166153,I7157,7
76473,I9615,2
28087,I1148,4
454644,I3355,5
35657,I965,10
356362,I4384,5
123403,I7502,3
970317,I7249,5
871954,I928,2
233189,I2423,8
949482,I5803,8
777832,I9222,10
128235,I3946,5
901709,I103,9
350439,I2726,2
566808,I3925,5
756604,I5641,7
40177,I4819,5
735397,I8885,6
674870,I6677,8
10026,I7953,3
620681,I7987,10
860759,I1953,8
102394,I193,4
979845,I1896,2
481489,I5902,2
902660,I5067,4
420000,I3576,6
966401,I7197,1
813034,I3312,9
870395,I2132,8
907695,I8292,4
224544,I3760,4
179657,I6500,7
677392,I542,10
417156,I2159,9
470155,I4681,5
748042,I6196,6
194892,I4256,5
577365,I6474,9
203182,I3381,9
478722,I4029,8
720675,I6960,5
33451,I5050,9
482481,I4073,3
818812,I1832,7
645006,I2902,2
553511,I8552,2
853915,I6470,4
293807,I8376,9
304841,I7703,1
388554,I8526,2
478119,I356,10
460909,I120,4
136869,I680,7
738929,I4122,4
283499,I4676,10
951374,I8254,5
231029,I9675,9
937717,I4172,9
977385,I3779,5
805143,I869,2
144882,I507,7
226847,I2335,8
473531,I9800,7
188381,I7531,7
265313,I1384,4
598625,I6227,10
12874,I4463,8
736135,I8146,1
808666,I6209,5
6512,I7002,7
662192,I9502,1
891583,I4002,8
386091,I5079,10
80130,I9288,6
724010,I8539,1
493602,I5601,3
782873,I3855,2
73567,I6932,9
702075,I7678,9
453092,I3638,7
586148,I1763,8
170321,I2362,5
27808,I6450,9
699159,I5178,8
555670,I7053,7
376682,I1818,9
828305,I4187,3
856518,I3479,9
757309,I6909,8
456704,I2281,9
512208,I9185,8
294109,I3516,6
212095,I6620,9
396952,I5667,5
256548,I5794,3
24159,I3888,10
970189,I2674,3
982868,I829,4
232947,I8701,10
124643,I227,9
445643,I3893,5
407994,I2341,6
137040,I1732,7
273854,I1579,4
389946,I2414,2
734797,I3465,4
447717,I6643,3
229215,I7617,3
67427,I6888,5
233858,I9577,2
570541,I2620,3
418519,I692,2
834444,I6128,7
967774,I8680,1
639916,I4250,8
111694,I1898,7
993044,I8501,6
907892,I159,4
24842,I9677,3
869814,I8083,6
376521,I4641,3
690801,I9474,10
888658,I5884,5
173658,I6599,9
861395,I9971,6
819858,I6583,10
328475,I8542,4
743918,I3497,10
342014,I3286,4
841566,I6171,9
587144,I8055,1
892538,I1008,2
853990,I3220,4
445638,I4048,4
242458,I4632,4
243749,I1893,6
498017,I4196,8
314812,I4875,4
237,I5559,3
194477,I138,7
936312,I6220,8
111510,I7565,1
754416,I3812,5
820294,I7847,6
264194,I9650,10
278520,I1726,3
69133,I9859,1
681626,I5857,9
31756,I2698,7
139872,I1289,1
716616,I9192,2
454708,I3820,10
763699,I1266,8
681612,I4914,7
299413,I9700,5
247295,I8329,4
279295,I3201,1
852554,I144,7
571085,I1483,9
66913,I5608,3
605414,I322,2
516833,I5083,5
121985,I4417,4
608067,I7154,4
422270,I3296,10
906972,I1340,10
831702,I6670,6
140311,I9560,5
976357,I9621,2
296121,I2641,4
352546,I5921,7
707756,I9087,3
523230,I7292,1
846590,I4468,9
801451,I4144,1
552558,I2792,2
501536,I3449,5
170860,I8499,5
368823,I412,4
501983,I5570,4
803742,I7961,2
596011,I7945,3
60693,I2515,10
57825,I9497,9
321212,I4203,8
788625,I7144,2
821298,I2826,7
923766,I8215,10
527626,I8819,2
948857,I1972,5
8054,I4549,7
929779,I9396,1
24757,I8777,1
794019,I8453,4
563169,I7586,7
656551,I2988,4
691014,I4587,6
587554,I1659,10
320403,I4458,9
191085,I3748,7
606760,I5803,9
544614,I6171,2
456312,I5030,4
853546,I3723,8
839576,I4769,10
132369,I4654,6
151843,I3019,4
44883,I98,9
908578,I7270,3
745395,I4493,1
107644,I964,7
824447,I1318,4
601009,I9770,6
887734,I7962,10
831573,I9976,6
730762,I5094,10
363630,I7024,3
423666,I1268,9
414795,I5366,2
569481,I2241,3
510405,I9523,7
218536,I6426,8
37660,I9292,1
255539,I3717,8
120329,I1923,4
54046,I2414,2
942051,I9910,1
483418,I3547,4
488680,I5453,8
296019,I4255,4
246934,I8106,6
575462,I2898,9
944500,I4985,2
97958,I3318,1
534014,I2114,10
820891,I436,9
267440,I8434,1
624010,I8,7
129973,I7412,8
807237,I1477,2
897058,I2539,4
947376,I1331,3
958326,I1085,2
497709,I789,8
355313,I3875,5
202376,I941,7
703169,I8799,9
87103,I761,1
318128,I987,9
952405,I8498,7
944681,I5839,10
225790,I3132,10
96982,I615,10
306340,I8567,6
49250,I6601,3
54914,I4740,3
996638,I88,4
412810,I8072,3
326057,I2322,4
561750,I4035,6
977843,I728,1
473581,I1919,1
309380,I5677,6
357564,I9771,7
633988,I2474,4
22479,I3225,4
552588,I2755,2
224414,I5384,5
740885,I765,1
342641,I3986,1
288112,I2916,4
908496,I5939,3
66564,I762,5
394446,I6568,1
619647,I9259,8
859896,I5018,10
823548,I6051,3
14389,I3662,5
644953,I5991,4
931819,I7213,7
661152,I6401,8
248648,I7467,7
596407,I4143,6
660057,I7763,4
504771,I6370,6
873763,I7764,8
88824,I4959,7
836505,I1840,1
66561,I7642,6
675231,I9566,7
716868,I687,10
610876,I2669,1
630682,I1898,8
741965,I154,6
683453,I6955,6
633409,I1601,2
403878,I4954,4
582563,I5354,8
326749,I4582,6
913276,I9314,2
537377,I2596,5
19797,I4056,10
4994,I7017,8
158163,I3277,1
349423,I676,3
740139,I2116,8
521565,I7440,7
763877,I2240,8
913757,I459,10
501781,I172,2
705326,I8939,7
608555,I2174,10
551178,I421,6
186509,I5427,10
750808,I6805,4
407266,I3089,8
624435,I8705,10
866452,I5499,1
51560,I4780,10
596858,I3331,4
197255,I5210,9
473093,I4007,7
651268,I6072,10
779813,I1655,6
986095,I2885,1
356798,I8427,8
164748,I8715,7
923592,I9720,7
812986,I4831,3
937279,I2227,9
849067,I631,1
315178,I6838,5
67818,I9473,4
734891,I5776,7
877496,I5344,5
875945,I4961,7
185870,I7404,7
147870,I1320,7
17287,I9625,4
28206,I9567,2
89816,I145,4
919067,I2698,9
965066,I6111,9
192987,I932,6
704173,I3895,2
25878,I3314,10
506286,I8916,5
598891,I8743,6
932767,I9434,3
76422,I4649,8
525133,I7238,2
734303,I7288,10
972455,I5628,5
919807,I602,7
44295,I2831,2
429803,I186,8
290126,I3612,6
195182,I5586,10
197331,I9839,10
431770,I6192,10
258295,I2762,6
155272,I3338,1
339706,I2104,4
559376,I9188,4
400854,I8868,5
248003,I1009,2
909595,I2672,10
746033,I960,8
402380,I4077,1
536742,I850,3
623800,I2976,7
645495,I7675,5
912966,I2606,6
267464,I7820,3
262916,I500,9
215091,I4515,6
449634,I1810,5
721448,I8240,6
736044,I256,2
73155,I2379,1
166179,I6480,1
239185,I3456,1
194861,I6271,10
85287,I3520,6
173942,I6912,9
60917,I1533,2
687786,I879,1
594212,I4274,6
617211,I4225,4
501288,I8483,10
932105,I1572,3
318205,I8578,4
883940,I9687,10
277101,I277,9
597514,I2496,9
430770,I7297,2
128617,I8518,2
517231,I465,1
38004,I4423,2
